"","cal_dt","cluster","sess"
"4492","2016-07-03","4",388590
"4493","2016-06-16","4",305856
"4494","2016-04-14","4",332968
"4495","2016-03-19","4",357746
"4496","2016-09-09","4",269342
"4497","2016-02-05","4",346121
"4498","2016-01-13","4",372535
"4499","2016-10-08","4",306076
"4500","2016-01-02","4",384599
"4501","2016-02-24","4",369682
"4502","2016-09-24","4",270815
"4503","2016-08-25","4",273055
"4504","2016-06-12","4",408457
"4505","2016-03-15","4",363594
"4506","2016-03-23","4",338630
"4507","2016-01-06","4",386676
"4508","2016-07-19","4",277913
"4509","2016-05-06","4",294125
"4510","2016-08-10","4",307523
"4511","2016-02-20","4",388004
"4512","2016-10-16","4",330921
"4513","2016-03-08","4",369263
"4514","2016-07-11","4",314168
"4515","2016-04-03","4",421436
"4516","2016-09-13","4",293517
"4517","2016-05-13","4",287650
"4518","2016-04-22","4",314412
"4519","2016-01-25","4",385440
"4520","2016-08-18","4",279277
"4521","2016-06-20","4",347757
"4522","2016-09-17","4",297719
"4523","2016-03-27","4",378814
"4524","2016-03-04","4",353193
"4525","2016-10-05","4",312652
"4526","2016-08-07","4",329865
"4527","2016-09-21","4",295590
"4528","2016-08-26","4",261759
"4529","2016-06-05","4",379203
"4530","2016-06-09","4",294819
"4531","2016-08-30","4",299468
"4532","2016-05-29","4",424233
"4533","2016-08-22","4",348303
"4534","2016-10-12","4",291300
"4535","2016-05-21","4",296423
"4536","2016-06-01","4",348307
"4537","2016-02-01","4",388810
"4538","2016-04-07","4",351879
"4539","2016-10-01","4",290568
"4540","2016-05-02","4",338022
"4541","2016-09-06","4",296480
"4542","2016-08-03","4",322051
"4543","2016-07-04","4",320914
"4544","2016-05-10","4",328523
"4545","2016-05-25","4",298497
"4546","2016-10-20","4",290754
"4547","2016-01-29","4",353257
"4548","2016-07-16","4",264170
"4549","2016-07-27","4",287852
"4550","2016-09-25","4",347731
"4551","2016-07-23","4",266747
"4552","2016-02-28","4",479060
"4553","2016-06-24","4",288188
"4554","2016-08-15","4",310935
"4555","2016-04-30","4",353814
"4556","2016-02-09","4",380393
"4557","2016-08-14","4",347276
"4558","2016-07-08","4",289343
"4559","2016-09-02","4",265073
"4560","2016-10-09","4",394154
"4561","2016-07-31","4",370603
"4562","2016-06-28","4",309780
"4563","2016-01-18","4",389310
"4564","2016-09-29","4",291192
"4565","2016-02-21","4",501243
"4566","2016-03-20","4",461087
"4567","2016-03-16","4",355926
"4568","2016-10-13","4",284558
"4569","2016-01-10","4",482883
"4570","2016-02-06","4",355362
"4571","2016-09-10","4",265014
"4572","2016-01-14","4",364723
"4573","2016-05-18","4",334790
"4574","2016-03-31","4",368305
"4575","2016-06-13","4",358680
"4576","2016-02-13","4",364965
"4577","2016-04-26","4",372886
"4578","2016-08-11","4",308340
"4579","2016-02-17","4",358800
"4580","2016-09-14","4",287904
"4581","2016-03-01","4",369375
"4582","2016-07-12","4",311260
"4583","2016-03-12","4",366562
"4584","2016-04-08","4",331056
"4585","2016-09-18","4",371058
"4586","2016-04-11","4",354054
"4587","2016-01-07","4",376564
"4588","2016-10-17","4",297148
"4589","2016-06-21","4",318366
"4590","2016-10-21","4",36663
"4591","2016-01-11","4",393842
"4592","2016-01-03","4",469274
"4593","2016-02-29","4",382460
"4594","2016-03-05","4",381103
"4595","2016-04-15","4",338726
"4596","2016-05-14","4",315238
"4597","2016-04-19","4",356809
"4598","2016-01-26","4",379860
"4599","2016-10-02","4",349842
"4600","2016-04-27","4",367391
"4601","2016-04-04","4",368657
"4602","2016-06-17","4",313548
"4603","2016-07-05","4",330491
"4604","2016-08-04","4",292094
"4605","2016-08-31","4",294960
"4606","2016-06-10","4",289583
"4607","2016-05-03","4",350282
"4608","2016-06-02","4",330927
"4609","2016-01-22","4",352091
"4610","2016-03-28","4",441238
"4611","2016-07-20","4",273397
"4612","2016-01-30","4",394094
"4613","2016-08-23","4",299085
"4614","2016-06-06","4",335228
"4615","2016-09-22","4",288241
"4616","2016-06-29","4",319869
"4617","2016-03-09","4",361000
"4618","2016-09-03","4",269026
"4619","2016-07-01","4",299027
"4620","2016-05-07","4",279005
"4621","2016-02-02","4",366281
"4622","2016-09-26","4",319643
"4623","2016-08-19","4",270907
"4624","2016-07-09","4",273799
"4625","2016-04-23","4",352964
"4626","2016-02-14","4",486771
"4627","2016-03-24","4",316858
"4628","2016-02-18","4",352365
"4629","2016-08-27","4",259429
"4630","2016-01-19","4",373491
"4631","2016-02-10","4",371371
"4632","2016-01-15","4",361120
"4633","2016-07-28","4",303795
"4634","2016-06-25","4",335207
"4635","2016-05-30","4",361071
"4636","2016-04-20","4",339356
"4637","2016-02-25","4",361268
"4638","2016-07-24","4",327814
"4639","2016-10-06","4",314203
"4640","2016-06-18","4",325869
"4641","2016-08-08","4",318339
"4642","2016-04-16","4",351301
"4643","2016-04-12","4",342373
"4644","2016-05-22","4",405214
"4645","2016-06-14","4",341690
"4646","2016-08-16","4",296981
"4647","2016-09-07","4",287411
"4648","2016-01-04","4",407634
"4649","2016-05-15","4",391961
"4650","2016-05-26","4",331300
"4651","2016-09-15","4",281758
"4652","2016-05-11","4",319639
"4653","2016-07-13","4",303750
"4654","2016-04-05","4",380978
"4655","2016-01-23","4",384424
"4656","2016-03-02","4",369569
"4657","2016-05-19","4",327400
"4658","2016-03-17","4",328010
"4659","2016-03-13","4",472274
"4660","2016-04-24","4",474976
"4661","2016-07-17","4",348231
"4662","2016-10-14","4",264559
"4663","2016-09-30","4",282837
"4664","2016-08-12","4",295610
"4665","2016-02-22","4",398884
"4666","2016-09-11","4",352727
"4667","2016-10-18","4",297043
"4668","2016-09-04","4",395305
"4669","2016-07-21","4",274168
"4670","2016-03-06","4",482087
"4671","2016-05-27","4",307937
"4672","2016-07-06","4",314526
"4673","2016-08-20","4",282490
"4674","2016-03-29","4",387945
"4675","2016-09-19","4",321306
"4676","2016-02-26","4",344961
"4677","2016-05-04","4",290205
"4678","2016-04-28","4",346330
"4679","2016-06-11","4",293717
"4680","2016-01-08","4",357578
"4681","2016-03-21","4",381662
"4682","2016-06-30","4",321416
"4683","2016-06-03","4",298621
"4684","2016-03-25","4",397467
"4685","2016-05-08","4",372591
"4686","2016-10-10","4",306876
"4687","2016-08-05","4",280388
"4688","2016-09-23","4",277957
"4689","2016-06-22","4",308828
"4690","2016-01-31","4",480948
"4691","2016-08-28","4",353814
"4692","2016-02-03","4",346786
"4693","2016-09-27","4",316826
"4694","2016-08-01","4",319119
"4695","2016-06-26","4",386100
"4696","2016-04-09","4",319234
"4697","2016-04-01","4",324390
"4698","2016-07-02","4",295548
"4699","2016-07-25","4",299572
"4700","2016-05-31","4",329804
"4701","2016-08-24","4",284999
"4702","2016-06-07","4",335240
"4703","2016-09-08","4",281690
"4704","2016-07-10","4",343883
"4705","2016-02-07","4",465575
"4706","2016-07-29","4",282126
"4707","2016-05-23","4",359160
"4708","2016-08-09","4",309998
"4709","2016-10-07","4",299841
"4710","2016-10-14","11",256330
"4711","2016-10-11","11",279623
"4712","2016-10-15","11",262899
"4713","2016-10-19","11",282144
"4714","2016-10-12","11",275187
"4715","2016-10-16","11",326794
"4716","2016-10-20","11",269273
"4717","2016-10-13","11",266072
"4718","2016-10-17","11",278862
"4719","2016-10-21","11",35150
"4720","2016-10-18","11",272088
"4721","2016-07-27","14",167192
"4722","2016-10-20","14",157808
"4723","2016-08-22","14",192787
"4724","2016-06-28","14",162520
"4725","2016-05-29","14",233352
"4726","2016-05-25","14",177073
"4727","2016-09-21","14",158892
"4728","2016-01-29","14",184989
"4729","2016-07-08","14",163711
"4730","2016-06-24","14",154721
"4731","2016-10-05","14",168213
"4732","2016-08-07","14",204126
"4733","2016-04-26","14",194669
"4734","2016-09-06","14",161379
"4735","2016-05-10","14",167560
"4736","2016-03-27","14",205162
"4737","2016-02-28","14",244799
"4738","2016-06-09","14",154002
"4739","2016-07-23","14",140363
"4740","2016-10-01","14",151282
"4741","2016-03-08","14",189788
"4742","2016-08-03","14",185778
"4743","2016-07-31","14",215176
"4744","2016-09-29","14",161723
"4745","2016-08-26","14",143503
"4746","2016-08-30","14",165041
"4747","2016-10-09","14",219169
"4748","2016-01-25","14",197050
"4749","2016-01-10","14",245684
"4750","2016-07-04","14",166691
"4751","2016-08-11","14",177178
"4752","2016-09-02","14",150859
"4753","2016-02-17","14",186336
"4754","2016-03-31","14",189398
"4755","2016-02-09","14",193341
"4756","2016-09-10","14",143382
"4757","2016-06-13","14",193364
"4758","2016-09-25","14",190293
"4759","2016-04-30","14",172713
"4760","2016-02-13","14",187358
"4761","2016-03-12","14",180208
"4762","2016-06-17","14",166820
"4763","2016-04-11","14",183765
"4764","2016-01-18","14",199394
"4765","2016-07-12","14",173782
"4766","2016-04-19","14",186285
"4767","2016-10-13","14",155110
"4768","2016-01-14","14",186061
"4769","2016-05-14","14",167252
"4770","2016-10-17","14",161485
"4771","2016-01-07","14",199265
"4772","2016-01-26","14",191652
"4773","2016-02-06","14",187483
"4774","2016-05-18","14",176068
"4775","2016-09-14","14",155090
"4776","2016-04-15","14",180859
"4777","2016-07-16","14",149811
"4778","2016-02-02","14",185561
"4779","2016-03-20","14",238902
"4780","2016-08-15","14",173733
"4781","2016-09-18","14",199815
"4782","2016-02-21","14",262662
"4783","2016-07-05","14",177800
"4784","2016-02-25","14",185963
"4785","2016-10-21","14",18839
"4786","2016-06-06","14",176110
"4787","2016-03-24","14",165615
"4788","2016-04-23","14",185635
"4789","2016-03-16","14",180540
"4790","2016-01-22","14",181113
"4791","2016-01-03","14",242638
"4792","2016-03-28","14",236087
"4793","2016-05-03","14",179681
"4794","2016-03-09","14",185084
"4795","2016-02-29","14",195428
"4796","2016-06-21","14",163763
"4797","2016-02-18","14",182571
"4798","2016-06-29","14",168660
"4799","2016-08-27","14",142184
"4800","2016-05-07","14",148606
"4801","2016-05-26","14",170311
"4802","2016-03-01","14",191461
"4803","2016-07-20","14",148514
"4804","2016-05-30","14",187898
"4805","2016-08-19","14",148244
"4806","2016-06-02","14",172265
"4807","2016-02-10","14",190184
"4808","2016-01-30","14",198733
"4809","2016-04-08","14",176102
"4810","2016-01-11","14",199464
"4811","2016-10-06","14",168335
"4812","2016-03-17","14",167904
"4813","2016-09-03","14",153540
"4814","2016-07-01","14",162836
"4815","2016-07-28","14",167094
"4816","2016-08-04","14",170775
"4817","2016-04-04","14",192405
"4818","2016-01-19","14",191649
"4819","2016-09-22","14",147935
"4820","2016-07-24","14",183393
"4821","2016-08-16","14",166187
"4822","2016-08-08","14",183894
"4823","2016-08-23","14",167476
"4824","2016-05-22","14",223040
"4825","2016-03-05","14",190818
"4826","2016-04-27","14",194007
"4827","2016-06-25","14",179258
"4828","2016-04-12","14",178984
"4829","2016-06-10","14",157248
"4830","2016-05-19","14",168208
"4831","2016-08-31","14",160207
"4832","2016-09-11","14",193465
"4833","2016-09-30","14",152607
"4834","2016-04-20","14",180457
"4835","2016-02-14","14",254235
"4836","2016-06-18","14",167593
"4837","2016-05-11","14",164300
"4838","2016-04-16","14",187271
"4839","2016-09-15","14",152092
"4840","2016-09-07","14",155946
"4841","2016-03-06","14",249258
"4842","2016-07-09","14",150171
"4843","2016-05-08","14",196362
"4844","2016-10-10","14",164899
"4845","2016-10-02","14",185595
"4846","2016-03-13","14",244170
"4847","2016-03-21","14",196501
"4848","2016-08-20","14",156072
"4849","2016-01-15","14",185297
"4850","2016-06-07","14",172307
"4851","2016-08-12","14",163563
"4852","2016-10-18","14",162199
"4853","2016-01-23","14",193996
"4854","2016-07-13","14",169319
"4855","2016-07-17","14",186650
"4856","2016-04-28","14",182434
"4857","2016-03-02","14",191158
"4858","2016-08-05","14",157929
"4859","2016-06-14","14",185434
"4860","2016-05-15","14",206149
"4861","2016-06-03","14",152160
"4862","2016-07-02","14",156756
"4863","2016-02-26","14",179457
"4864","2016-04-01","14",170246
"4865","2016-07-06","14",167166
"4866","2016-09-19","14",170973
"4867","2016-05-04","14",150013
"4868","2016-02-22","14",204226
"4869","2016-05-23","14",200273
"4870","2016-09-26","14",171164
"4871","2016-04-24","14",251026
"4872","2016-01-08","14",188357
"4873","2016-04-09","14",169313
"4874","2016-04-05","14",197863
"4875","2016-02-07","14",245448
"4876","2016-01-27","14",191773
"4877","2016-10-07","14",163435
"4878","2016-08-01","14",185966
"4879","2016-07-21","14",150586
"4880","2016-03-10","14",182320
"4881","2016-06-30","14",168437
"4882","2016-02-03","14",181093
"4883","2016-10-14","14",150016
"4884","2016-01-04","14",203178
"4885","2016-07-29","14",163649
"4886","2016-07-25","14",170531
"4887","2016-08-09","14",177640
"4888","2016-03-29","14",205492
"4889","2016-09-27","14",167164
"4890","2016-03-25","14",209114
"4891","2016-05-31","14",175053
"4892","2016-08-24","14",156144
"4893","2016-06-22","14",160748
"4894","2016-09-16","14",153370
"4895","2016-09-08","14",151684
"4896","2016-07-14","14",168078
"4897","2016-02-15","14",197833
"4898","2016-01-12","14",192017
"4899","2016-07-18","14",160737
"4900","2016-01-31","14",246307
"4901","2016-06-26","14",203198
"4902","2016-02-11","14",181617
"4903","2016-08-28","14",200273
"4904","2016-05-27","14",158523
"4905","2016-08-17","14",158647
"4906","2016-09-12","14",165274
"4907","2016-09-04","14",220855
"4908","2016-09-23","14",151845
"4909","2016-06-11","14",157524
"4910","2016-10-11","14",165064
"4911","2016-03-18","14",175834
"4912","2016-07-10","14",186563
"4913","2016-03-14","14",192265
"4914","2016-01-20","14",188473
"4915","2016-05-16","14",223268
"4916","2016-04-13","14",179346
"4917","2016-03-07","14",197297
"4918","2016-10-03","14",203381
"4919","2016-04-21","14",170109
"4920","2016-10-15","14",155108
"4921","2016-02-19","14",178785
"4922","2016-08-13","14",159188
"4923","2016-05-20","14",173301
"4924","2016-03-22","14",187299
"4925","2016-06-15","14",178728
"4926","2016-05-12","14",161184
"4927","2016-01-24","14",253614
"4928","2016-01-01","14",150972
"4929","2016-03-03","14",185666
"4930","2016-04-17","14",240820
"4931","2016-02-23","14",192585
"4932","2016-05-24","14",187510
"4933","2016-09-28","14",168055
"4934","2016-06-19","14",222587
"4935","2016-10-19","14",160632
"4936","2016-06-27","14",183513
"4937","2016-01-16","14",201521
"4938","2016-02-04","14",184176
"4939","2016-04-02","14",167557
"4940","2016-08-21","14",214060
"4941","2016-05-28","14",161467
"4942","2016-05-05","14",154248
"4943","2016-09-01","14",157123
"4944","2016-07-26","14",162563
"4945","2016-04-06","14",189621
"4946","2016-02-12","14",177406
"4947","2016-07-07","14",147151
"4948","2016-01-28","14",181362
"4949","2016-05-01","14",212981
"4950","2016-07-03","14",204762
"4951","2016-09-09","14",146138
"4952","2016-09-20","14",166144
"4953","2016-01-05","14",198203
"4954","2016-04-10","14",224532
"4955","2016-01-09","14",194907
"4956","2016-01-13","14",188150
"4957","2016-04-29","14",183428
"4958","2016-08-02","14",177573
"4959","2016-03-30","14",197641
"4960","2016-06-08","14",173623
"4961","2016-04-25","14",205827
"4962","2016-02-08","14",200787
"4963","2016-04-14","14",173386
"4964","2016-03-11","14",175565
"4965","2016-04-22","14",169117
"4966","2016-04-18","14",195090
"4967","2016-10-04","14",167621
"4968","2016-05-17","14",183209
"4969","2016-02-16","14",185204
"4970","2016-03-26","14",160089
"4971","2016-05-06","14",155419
"4972","2016-09-05","14",171362
"4973","2016-02-27","14",185245
"4974","2016-05-21","14",162470
"4975","2016-10-08","14",166115
"4976","2016-06-12","14",218775
"4977","2016-07-22","14",152087
"4978","2016-08-25","14",148915
"4979","2016-08-10","14",175346
"4980","2016-06-23","14",156833
"4981","2016-08-06","14",155028
"4982","2016-03-04","14",184078
"4983","2016-09-24","14",148906
"4984","2016-10-12","14",157542
"4985","2016-05-09","14",173709
"4986","2016-01-21","14",185203
"4987","2016-08-29","14",178885
"4988","2016-09-17","14",154775
"4989","2016-06-04","14",145902
"4990","2016-07-11","14",174868
"4991","2016-10-16","14",187716
"4992","2016-05-13","14",150566
"4993","2016-02-01","14",199917
"4994","2016-07-30","14",158979
"4995","2016-02-20","14",198975
"4996","2016-03-19","14",181517
"4997","2016-01-17","14",249850
"4998","2016-09-13","14",155970
"4999","2016-06-01","14",171658
"5000","2016-04-07","14",186310
"5001","2016-04-03","14",223575
"5002","2016-06-16","14",160663
"5003","2016-06-20","14",194283
"5004","2016-06-05","14",198303
"5005","2016-08-14","14",202994
"5006","2016-01-06","14",197609
"5007","2016-03-15","14",187245
"5008","2016-02-24","14",190875
"5009","2016-07-19","14",153052
"5010","2016-08-18","14",156227
"5011","2016-01-02","14",199721
"5012","2016-07-15","14",150956
"5013","2016-05-02","14",176822
"5014","2016-03-23","14",176214
"5015","2016-02-05","14",180949
"5016","2016-05-16","13",63043
"5017","2016-10-11","13",76680
"5018","2016-05-05","13",39374
"5019","2016-04-14","13",51966
"5020","2016-01-10","13",77688
"5021","2016-06-09","13",56974
"5022","2016-07-05","13",68788
"5023","2016-03-17","13",51230
"5024","2016-02-18","13",55451
"5025","2016-07-09","13",59889
"5026","2016-08-08","13",70595
"5027","2016-01-04","13",61709
"5028","2016-06-10","13",59923
"5029","2016-01-19","13",58703
"5030","2016-02-14","13",78489
"5031","2016-05-11","13",46741
"5032","2016-04-12","13",55310
"5033","2016-03-13","13",76930
"5034","2016-10-14","13",66891
"5035","2016-08-31","13",64522
"5036","2016-09-15","13",62138
"5037","2016-08-16","13",67023
"5038","2016-06-18","13",60711
"5039","2016-03-21","13",60740
"5040","2016-09-30","13",66314
"5041","2016-01-23","13",60683
"5042","2016-10-10","13",76881
"5043","2016-09-11","13",77464
"5044","2016-02-22","13",61787
"5045","2016-01-27","13",57284
"5046","2016-07-17","13",77358
"5047","2016-04-20","13",54450
"5048","2016-02-03","13",53681
"5049","2016-03-06","13",80693
"5050","2016-08-12","13",63962
"5051","2016-06-03","13",57088
"5052","2016-04-05","13",54538
"5053","2016-05-04","13",43750
"5054","2016-05-19","13",62172
"5055","2016-03-02","13",59623
"5056","2016-01-08","13",57885
"5057","2016-08-20","13",60484
"5058","2016-04-01","13",51546
"5059","2016-06-07","13",65044
"5060","2016-07-13","13",66584
"5061","2016-07-25","13",63099
"5062","2016-10-18","13",73022
"5063","2016-02-07","13",71409
"5064","2016-07-21","13",58431
"5065","2016-04-24","13",73877
"5066","2016-09-19","13",70191
"5067","2016-06-26","13",75566
"5068","2016-02-11","13",56770
"5069","2016-08-05","13",61367
"5070","2016-10-03","13",88299
"5071","2016-03-29","13",60978
"5072","2016-03-10","13",55160
"5073","2016-04-28","13",54169
"5074","2016-06-22","13",62367
"5075","2016-05-23","13",69200
"5076","2016-01-31","13",74845
"5077","2016-09-23","13",63421
"5078","2016-01-12","13",59017
"5079","2016-05-08","13",55833
"5080","2016-09-04","13",86980
"5081","2016-07-29","13",62521
"5082","2016-06-15","13",68146
"5083","2016-03-25","13",62555
"5084","2016-05-27","13",56894
"5085","2016-09-27","13",72337
"5086","2016-07-02","13",62692
"5087","2016-08-01","13",69681
"5088","2016-04-09","13",50130
"5089","2016-07-06","13",69096
"5090","2016-08-09","13",70088
"5091","2016-04-13","13",53372
"5092","2016-05-20","13",62252
"5093","2016-04-17","13",70017
"5094","2016-08-28","13",76979
"5095","2016-07-14","13",63560
"5096","2016-05-31","13",67186
"5097","2016-06-30","13",59460
"5098","2016-08-17","13",62398
"5099","2016-07-10","13",73996
"5100","2016-05-12","13",45154
"5101","2016-09-08","13",61051
"5102","2016-01-16","13",62738
"5103","2016-08-24","13",60815
"5104","2016-03-14","13",60082
"5105","2016-03-18","13",53506
"5106","2016-10-07","13",72504
"5107","2016-09-16","13",60206
"5108","2016-10-15","13",71389
"5109","2016-08-13","13",61592
"5110","2016-09-20","13",68593
"5111","2016-06-11","13",56758
"5112","2016-01-24","13",76998
"5113","2016-02-15","13",61473
"5114","2016-01-20","13",58044
"5115","2016-02-08","13",59917
"5116","2016-02-27","13",57998
"5117","2016-07-18","13",68168
"5118","2016-07-03","13",78757
"5119","2016-08-25","13",59437
"5120","2016-01-28","13",55148
"5121","2016-09-05","13",70064
"5122","2016-06-19","13",82035
"5123","2016-02-19","13",54642
"5124","2016-02-04","13",54241
"5125","2016-08-02","13",68107
"5126","2016-10-19","13",74584
"5127","2016-08-21","13",77911
"5128","2016-04-21","13",52564
"5129","2016-10-04","13",74559
"5130","2016-04-06","13",54968
"5131","2016-09-01","13",63467
"5132","2016-07-22","13",53533
"5133","2016-09-12","13",66071
"5134","2016-10-08","13",75744
"5135","2016-01-01","13",49062
"5136","2016-02-23","13",57851
"5137","2016-03-22","13",55864
"5138","2016-05-28","13",56621
"5139","2016-05-24","13",66658
"5140","2016-08-06","13",62950
"5141","2016-03-26","13",47468
"5142","2016-06-23","13",57845
"5143","2016-04-02","13",51035
"5144","2016-03-30","13",60550
"5145","2016-03-07","13",60737
"5146","2016-06-04","13",53680
"5147","2016-07-26","13",61143
"5148","2016-04-10","13",69096
"5149","2016-08-14","13",78436
"5150","2016-01-13","13",58023
"5151","2016-05-01","13",61231
"5152","2016-05-09","13",50094
"5153","2016-03-15","13",57006
"5154","2016-09-28","13",71988
"5155","2016-09-24","13",62304
"5156","2016-02-16","13",56082
"5157","2016-04-26","13",55879
"5158","2016-01-21","13",56698
"5159","2016-03-03","13",56049
"5160","2016-04-29","13",49692
"5161","2016-08-10","13",67404
"5162","2016-09-09","13",59701
"5163","2016-03-11","13",54147
"5164","2016-02-12","13",55304
"5165","2016-06-08","13",65118
"5166","2016-08-29","13",71963
"5167","2016-01-17","13",76491
"5168","2016-02-20","13",62158
"5169","2016-02-05","13",54593
"5170","2016-04-25","13",58784
"5171","2016-06-27","13",66168
"5172","2016-07-07","13",59474
"5173","2016-01-06","13",58191
"5174","2016-03-04","13",54708
"5175","2016-05-17","13",53165
"5176","2016-10-16","13",91462
"5177","2016-04-22","13",48957
"5178","2016-06-16","13",60804
"5179","2016-01-25","13",60896
"5180","2016-01-02","13",62659
"5181","2016-03-27","13",59562
"5182","2016-10-12","13",71987
"5183","2016-06-12","13",81273
"5184","2016-02-01","13",59789
"5185","2016-07-11","13",67196
"5186","2016-03-19","13",54507
"5187","2016-01-29","13",55435
"5188","2016-08-26","13",56995
"5189","2016-04-18","13",58120
"5190","2016-02-28","13",75443
"5191","2016-05-13","13",41514
"5192","2016-08-18","13",63934
"5193","2016-09-13","13",63682
"5194","2016-07-15","13",60899
"5195","2016-07-30","13",61741
"5196","2016-07-04","13",66568
"5197","2016-04-07","13",53476
"5198","2016-03-08","13",55939
"5199","2016-02-09","13",57684
"5200","2016-06-20","13",67329
"5201","2016-04-15","13",53144
"5202","2016-10-05","13",76215
"5203","2016-07-23","13",52719
"5204","2016-05-21","13",60122
"5205","2016-06-05","13",73173
"5206","2016-08-22","13",70001
"5207","2016-06-01","13",65042
"5208","2016-09-17","13",63631
"5209","2016-08-03","13",73176
"5210","2016-10-20","13",70429
"5211","2016-02-24","13",58494
"5212","2016-05-29","13",80704
"5213","2016-09-06","13",64558
"5214","2016-04-03","13",65724
"5215","2016-06-28","13",64016
"5216","2016-07-19","13",63268
"5217","2016-09-21","13",66139
"5218","2016-03-23","13",53327
"5219","2016-05-02","13",51605
"5220","2016-02-13","13",56964
"5221","2016-09-02","13",59784
"5222","2016-05-10","13",47786
"5223","2016-05-06","13",44204
"5224","2016-07-08","13",61634
"5225","2016-04-30","13",48953
"5226","2016-03-16","13",54230
"5227","2016-07-27","13",65336
"5228","2016-09-25","13",80856
"5229","2016-08-07","13",75608
"5230","2016-02-17","13",55698
"5231","2016-08-11","13",67289
"5232","2016-05-18","13",47312
"5233","2016-10-01","13",69045
"5234","2016-09-10","13",57714
"5235","2016-05-14","13",45002
"5236","2016-05-25","13",63327
"5237","2016-08-15","13",68251
"5238","2016-06-24","13",55623
"5239","2016-08-30","13",67522
"5240","2016-03-31","13",57093
"5241","2016-09-14","13",62624
"5242","2016-03-12","13",59395
"5243","2016-10-13","13",70538
"5244","2016-07-31","13",81549
"5245","2016-02-02","13",56053
"5246","2016-09-29","13",67817
"5247","2016-04-11","13",56913
"5248","2016-06-17","13",65498
"5249","2016-07-16","13",56954
"5250","2016-06-21","13",64332
"5251","2016-08-19","13",58557
"5252","2016-10-02","13",80503
"5253","2016-07-12","13",66096
"5254","2016-01-18","13",61421
"5255","2016-10-09","13",96840
"5256","2016-01-07","13",57555
"5257","2016-05-03","13",51816
"5258","2016-02-21","13",78795
"5259","2016-09-18","13",83160
"5260","2016-10-17","13",74077
"5261","2016-04-19","13",56507
"5262","2016-10-06","13",76133
"5263","2016-07-20","13",58822
"5264","2016-10-21","13",9267
"5265","2016-04-04","13",56321
"5266","2016-07-24","13",68293
"5267","2016-08-04","13",65110
"5268","2016-06-02","13",63313
"5269","2016-01-11","13",60730
"5270","2016-03-20","13",73229
"5271","2016-06-13","13",70767
"5272","2016-07-01","13",58522
"5273","2016-01-14","13",56256
"5274","2016-09-03","13",60866
"5275","2016-05-22","13",76977
"5276","2016-08-23","13",66947
"5277","2016-03-01","13",56995
"5278","2016-01-22","13",55172
"5279","2016-04-08","13",51141
"5280","2016-09-22","13",65067
"5281","2016-03-28","13",65441
"5282","2016-04-27","13",55555
"5283","2016-05-07","13",43008
"5284","2016-09-26","13",71083
"5285","2016-06-29","13",65629
"5286","2016-01-30","13",61339
"5287","2016-03-05","13",61015
"5288","2016-05-26","13",62391
"5289","2016-04-23","13",51935
"5290","2016-06-25","13",59681
"5291","2016-06-06","13",67390
"5292","2016-02-06","13",56559
"5293","2016-01-03","13",74339
"5294","2016-09-07","13",63328
"5295","2016-07-28","13",62744
"5296","2016-04-16","13",53414
"5297","2016-02-29","13",61163
"5298","2016-03-09","13",56338
"5299","2016-01-26","13",58260
"5300","2016-01-15","13",56289
"5301","2016-08-27","13",56880
"5302","2016-05-30","13",69286
"5303","2016-02-10","13",57032
"5304","2016-05-15","13",58858
"5305","2016-03-24","13",49018
"5306","2016-06-14","13",69956
"5307","2016-01-05","13",59079
"5308","2016-01-09","13",59833
"5309","2016-02-25","13",56687
"5310","2016-02-26","13",54562
"5311","2016-10-19","3",146852
"5312","2016-10-20","3",142639
"5313","2016-05-16","3",175001
"5314","2016-05-13","3",120809
"5315","2016-05-17","3",149920
"5316","2016-05-24","3",161481
"5317","2016-10-21","3",18756
"5318","2016-06-10","3",138160
"5319","2016-05-11","3",131695
"5320","2016-06-14","3",159852
"5321","2016-06-18","3",141858
"5322","2016-05-15","3",164581
"5323","2016-06-07","3",148982
"5324","2016-06-03","3",135917
"5325","2016-05-31","3",160433
"5326","2016-06-19","3",191988
"5327","2016-05-20","3",151831
"5328","2016-05-12","3",130106
"5329","2016-06-04","3",130391
"5330","2016-06-08","3",149951
"5331","2016-06-12","3",197868
"5332","2016-04-18","3",156569
"5333","2016-06-20","3",156543
"5334","2016-06-16","3",142970
"5335","2016-06-01","3",153577
"5336","2016-05-25","3",154654
"5337","2016-05-14","3",133629
"5338","2016-06-17","3",146240
"5339","2016-06-06","3",155917
"5340","2016-05-23","3",171011
"5341","2016-04-21","3",137931
"5342","2016-04-14","3",138734
"5343","2016-04-22","3",135635
"5344","2016-04-15","3",142083
"5345","2016-04-19","3",151932
"5346","2016-06-02","3",150309
"5347","2016-10-06","3",154787
"5348","2016-08-08","3",153302
"5349","2016-05-26","3",159215
"5350","2016-05-19","3",147189
"5351","2016-10-10","3",158156
"5352","2016-09-26","3",155598
"5353","2016-07-21","3",133948
"5354","2016-06-22","3",144063
"5355","2016-06-11","3",134506
"5356","2016-09-27","3",152202
"5357","2016-05-27","3",144723
"5358","2016-09-08","3",133439
"5359","2016-10-03","3",189215
"5360","2016-08-13","3",136592
"5361","2016-06-15","3",154799
"5362","2016-05-09","3",139920
"5363","2016-05-28","3",137387
"5364","2016-08-10","3",145781
"5365","2016-05-29","3",199655
